Run,Number,Section,Index,Time,Value
2,2,2,209,3.4833,58.9407
2,2,2,210,3.5000,57.6355
2,2,2,211,3.5167,57.3360
2,2,2,212,3.5333,62.3585
2,2,2,213,3.5500,63.2726
2,2,2,214,3.5667,63.7411
2,2,2,215,3.5833,54.0106
2,2,2,216,3.6000,66.7107
2,2,2,217,3.6167,65.0997
2,2,2,218,3.6333,60.7986
2,2,2,219,3.6500,65.7328
2,2,2,220,3.6667,57.2463
2,2,2,221,3.6833,69.1161
2,2,2,222,3.7000,59.5770
2,2,2,223,3.7167,72.4783
2,2,2,224,3.7333,59.4975
2,2,2,225,3.7500,61.7834
2,2,2,226,3.7667,67.0645
2,2,2,227,3.7833,56.9446
2,2,2,228,3.8000,60.2496
2,2,2,229,3.8167,65.9678
2,2,2,230,3.8333,69.7025
2,2,2,231,3.8500,59.2547
2,2,2,232,3.8667,60.2382
2,2,2,233,3.8833,60.7581
2,2,2,234,3.9000,75.8878
2,2,2,235,3.9167,74.7606
2,2,2,236,3.9333,66.3835
2,2,2,237,3.9500,65.0583
2,2,2,238,3.9667,81.5075
2,2,2,239,3.9833,64.8815
2,2,2,240,4.0000,76.2449
2,2,2,241,4.0167,68.4176
2,2,2,242,4.0333,72.1311
2,2,2,243,4.0500,70.9383
2,2,2,244,4.0667,82.8884
2,2,2,245,4.0833,76.2628
2,2,2,246,4.1000,74.5956
2,2,2,247,4.1167,77.5008
2,2,2,248,4.1333,83.6260
2,2,2,249,4.1500,75.3000
2,2,2,250,4.1667,84.2846
2,2,2,251,4.1833,71.1361
2,2,2,252,4.2000,82.0592
2,2,2,253,4.2167,72.4828
2,2,2,254,4.2333,95.4847
2,2,2,255,4.2500,89.8840
2,2,2,256,4.2667,88.8310
2,2,2,257,4.2833,89.2873
2,2,2,258,4.3000,86.3189
2,2,2,259,4.3167,88.1874
2,2,2,260,4.3333,76.5271
2,2,2,261,4.3500,81.0970
2,2,2,262,4.3667,87.0765
2,2,2,263,4.3833,95.2492
2,2,2,264,4.4000,86.5959
2,2,2,265,4.4167,90.4234
2,2,2,266,4.4333,82.1897
2,2,3,267,4.4500,88.0405
2,2,3,268,4.4667,87.6303
2,2,3,269,4.4833,88.4574
2,2,3,270,4.5000,87.0122
2,2,3,271,4.5167,78.5731
2,2,3,272,4.5333,78.5207
2,2,3,273,4.5500,81.3994
2,2,3,274,4.5667,80.0460
2,2,3,275,4.5833,85.0215
2,2,3,276,4.6000,89.7715
2,2,3,277,4.6167,83.9109
2,2,3,278,4.6333,77.8297
2,2,3,279,4.6500,80.5366
2,2,3,280,4.6667,77.0859
2,2,3,281,4.6833,77.1411
2,2,3,282,4.7000,89.7781
2,2,3,283,4.7167,84.8527
2,2,3,284,4.7333,75.6939
2,2,3,285,4.7500,77.4728
2,2,3,286,4.7667,85.0814
2,2,3,287,4.7833,83.0875
2,2,3,288,4.8000,84.6389
2,2,3,289,4.8167,90.8682
2,2,3,290,4.8333,82.2835
2,2,3,291,4.8500,88.3057
2,2,3,292,4.8667,81.9365
2,2,3,293,4.8833,82.9392
2,2,3,294,4.9000,80.9812
2,2,3,295,4.9167,86.3349
2,2,3,296,4.9333,74.8848
2,2,3,297,4.9500,79.7198
2,2,3,298,4.9667,85.5367
2,2,3,299,4.9833,86.4396
2,2,3,300,5.0000,90.3243
2,2,3,301,5.0167,92.8267
2,2,3,302,5.0333,86.9805
2,2,3,303,5.0500,82.3086
2,2,3,304,5.0667,91.5560
2,2,3,305,5.0833,99.7607
2,2,3,306,5.1000,94.2528
2,2,3,307,5.1167,81.0306
2,2,3,308,5.1333,84.2531
2,2,3,309,5.1500,86.7272
2,2,3,310,5.1667,90.4100
2,2,3,311,5.1833,92.2900
2,2,3,312,5.2000,74.6922
2,2,3,313,5.2167,89.7794
2,2,3,314,5.2333,92.1383
2,2,3,315,5.2500,98.9695
2,2,3,316,5.2667,80.7387
2,2,3,317,5.2833,93.7516
2,2,3,318,5.3000,92.9334
2,2,3,319,5.3167,90.5607
2,2,3,320,5.3333,90.5474
2,2,3,321,5.3500,87.4802
2,2,3,322,5.3667,86.1944
2,2,3,323,5.3833,88.3983
2,2,3,324,5.4000,87.1235
2,2,3,325,5.4167,85.1454
2,2,3,326,5.4333,88.5888
2,2,3,327,5.4500,79.7300
2,2,3,328,5.4667,84.0009
2,2,3,329,5.4833,83.9999
2,2,3,330,5.5000,80.5457
2,2,3,331,5.5167,81.4399
2,2,3,332,5.5333,85.9545
2,2,3,333,5.5500,73.2232
2,2,3,334,5.5667,87.0571
2,2,3,335,5.5833,79.1763
2,2,3,336,5.6000,78.5412
2,2,3,337,5.6167,84.6683
2,2,3,338,5.6333,79.7498
2,2,3,339,5.6500,85.8184
2,2,3,340,5.6667,88.8423
2,2,3,341,5.6833,75.3584
2,2,3,342,5.7000,83.2109
2,2,3,343,5.7167,73.9209
2,2,3,344,5.7333,79.7105
2,2,3,345,5.7500,82.3257
2,2,3,346,5.7667,75.9330
2,2,3,347,5.7833,86.1415
2,2,3,348,5.8000,77.0231
2,2,3,349,5.8167,73.5813
2,2,3,350,5.8333,89.7608
2,2,3,351,5.8500,83.0006
2,2,3,352,5.8667,83.4819
2,2,3,353,5.8833,79.0142
2,2,3,354,5.9000,89.7235
2,2,3,355,5.9167,83.2956
2,2,3,356,5.9333,86.9083
2,2,3,357,5.9500,84.3454
2,2,3,358,5.9667,90.1687
2,2,3,359,5.9833,87.4442
2,2,3,360,6.0000,94.2258
2,2,3,361,6.0167,81.8800
2,2,3,362,6.0333,81.4852
2,2,3,363,6.0500,89.1175
2,2,3,364,6.0667,85.8194
2,2,3,365,6.0833,88.3568
2,2,3,366,6.1000,98.1129
2,2,3,367,6.1167,86.9188
2,2,3,368,6.1333,87.6444
2,2,3,369,6.1500,88.0980
2,2,3,370,6.1667,88.3862
2,2,3,371,6.1833,83.9092
2,2,3,372,6.2000,92.4775
2,2,3,373,6.2167,93.5462
2,2,3,374,6.2333,92.2097
2,2,3,375,6.2500,89.9350
2,2,3,376,6.2667,89.1370
2,2,3,377,6.2833,90.1496
2,2,3,378,6.3000,99.0000
2,2,3,379,6.3167,83.6334
2,2,3,380,6.3333,91.2537
2,2,3,381,6.3500,95.1483
2,2,3,382,6.3667,96.1692
2,2,3,383,6.3833,77.2231
2,2,3,384,6.4000,87.5072
2,2,3,385,6.4167,82.5728
2,2,3,386,6.4333,94.4019
2,2,3,387,6.4500,85.0425
2,2,3,388,6.4667,86.6123
2,2,3,389,6.4833,84.3785
2,2,3,390,6.5000,72.8443
2,2,3,391,6.5167,90.0082
2,2,3,392,6.5333,77.9907
2,2,3,393,6.5500,86.2094
2,2,3,394,6.5667,82.4975
2,2,3,395,6.5833,82.4733
2,2,3,396,6.6000,86.0731
2,2,3,397,6.6167,87.8975
2,2,3,398,6.6333,78.6101
2,2,3,399,6.6500,83.4633
2,2,3,400,6.6667,81.1722
2,2,3,401,6.6833,82.4604
2,2,3,402,6.7000,72.8115
2,2,3,403,6.7167,77.6407
2,2,3,404,6.7333,83.2153
2,2,3,405,6.7500,77.9198
2,2,3,406,6.7667,87.6813
2,2,3,407,6.7833,87.0468
2,2,3,408,6.8000,86.3108
2,2,3,409,6.8167,83.7142
2,2,3,410,6.8333,82.3597
2,2,3,411,6.8500,83.0938
2,2,3,412,6.8667,83.8549
2,2,3,413,6.8833,90.3626
2,2,3,414,6.9000,76.3018
2,2,3,415,6.9167,92.2665
2,2,3,416,6.9333,81.5325
2,2,3,417,6.9500,90.4683
2,2,3,418,6.9667,85.8888
2,2,3,419,6.9833,82.1863
2,2,3,420,7.0000,94.3448
2,2,3,421,7.0167,90.4894
2,2,3,422,7.0333,81.4069
2,2,3,423,7.0500,85.1592
2,2,3,424,7.0667,86.7807
2,2,3,425,7.0833,78.4484
2,2,3,426,7.1000,90.6930
2,2,3,427,7.1167,81.3234
2,2,3,428,7.1333,86.5332
2,2,3,429,7.1500,91.3735
2,2,3,430,7.1667,86.8552
2,2,3,431,7.1833,99.3849
2,2,3,432,7.2000,85.6619
2,2,3,433,7.2167,92.9604
2,2,3,434,7.2333,98.6881
2,2,3,435,7.2500,79.1873
2,2,3,436,7.2667,85.6126
2,2,3,437,7.2833,84.5410
2,2,3,438,7.3000,93.3592
2,2,3,439,7.3167,86.3975
2,2,3,440,7.3333,76.5059
2,2,3,441,7.3500,92.4032
2,2,3,442,7.3667,90.8910
2,2,3,443,7.3833,81.7743
2,2,3,444,7.4000,82.9393
2,2,3,445,7.4167,84.5725
2,2,3,446,7.4333,88.2493
2,2,3,447,7.4500,84.2793
2,2,3,448,7.4667,86.0013
2,2,3,449,7.4833,79.3191
2,2,3,450,7.5000,88.0769
2,2,3,451,7.5167,81.1753
2,2,3,452,7.5333,84.2305
2,2,3,453,7.5500,78.8504
2,2,3,454,7.5667,80.5579
2,2,3,455,7.5833,75.2675
2,2,3,456,7.6000,84.7507
2,2,3,457,7.6167,76.8454
2,2,3,458,7.6333,84.8309
2,2,3,459,7.6500,77.6851
2,2,3,460,7.6667,79.0907
2,2,3,461,7.6833,73.7604
2,2,3,462,7.7000,78.7874
2,2,3,463,7.7167,73.8372
2,2,3,464,7.7333,80.8672
2,2,3,465,7.7500,73.3944
2,2,3,466,7.7667,85.6793
2,2,3,467,7.7833,76.2516
2,2,3,468,7.8000,82.3533
2,2,3,469,7.8167,75.1027
2,2,3,470,7.8333,84.3550
2,2,3,471,7.8500,83.1089
2,2,3,472,7.8667,79.3431
2,2,3,473,7.8833,78.1025
2,2,3,474,7.9000,80.8286
2,2,3,475,7.9167,82.0659
2,2,3,476,7.9333,88.1940
2,2,3,477,7.9500,82.7713
2,2,3,478,7.9667,80.9869
2,2,3,479,7.9833,85.1848
2,2,3,480,8.0000,88.1242
2,2,3,481,8.0167,80.7472
2,2,3,482,8.0333,90.8560
2,2,3,483,8.0500,99.0000
2,2,3,484,8.0667,94.4392
2,2,3,485,8.0833,90.8856
2,2,3,486,8.1000,84.8733
2,2,3,487,8.1167,92.7944
2,2,3,488,8.1333,91.8215
2,2,3,489,8.1500,90.4157
2,2,3,490,8.1667,91.2609
2,2,3,491,8.1833,82.2835
2,2,3,492,8.2000,89.8071
2,2,3,493,8.2167,90.1526
2,2,3,494,8.2333,90.0695
2,2,3,495,8.2500,91.6881
2,2,3,496,8.2667,97.1229
2,2,3,497,8.2833,76.8753
2,2,3,498,8.3000,89.9716
2,2,3,499,8.3167,79.5491
2,2,3,500,8.3333,89.9948
2,2,3,501,8.3500,82.8680
2,2,3,502,8.3667,95.9261
2,2,3,503,8.3833,89.6923
2,2,3,504,8.4000,84.6493
2,2,3,505,8.4167,83.4514
2,2,3,506,8.4333,89.6780
2,2,3,507,8.4500,79.2001
2,2,3,508,8.4667,89.9359
2,2,3,509,8.4833,82.0248
2,2,3,510,8.5000,78.3913
2,2,3,511,8.5167,76.1771
2,2,3,512,8.5333,80.3827
2,2,3,513,8.5500,82.5335
2,2,3,514,8.5667,82.3724
2,2,3,515,8.5833,83.8913
2,2,3,516,8.6000,77.6977
2,2,3,517,8.6167,81.7104
2,2,3,518,8.6333,90.5021
2,2,3,519,8.6500,84.4149
2,2,3,520,8.6667,78.4078
2,2,3,521,8.6833,76.5392
2,2,3,522,8.7000,85.3928
2,2,3,523,8.7167,81.2495
2,2,3,524,8.7333,77.7641
2,2,3,525,8.7500,79.7048
2,2,3,526,8.7667,80.1830
2,2,3,527,8.7833,80.0644
2,2,3,528,8.8000,75.4795
2,2,3,529,8.8167,87.4188
2,2,3,530,8.8333,78.1534
2,2,3,531,8.8500,80.3967
2,2,3,532,8.8667,82.0364
2,2,3,533,8.8833,76.5006
2,2,3,534,8.9000,80.8695
2,2,3,535,8.9167,86.2402
2,2,3,536,8.9333,92.3193
2,2,3,537,8.9500,84.0418
2,2,3,538,8.9667,87.8451
2,2,3,539,8.9833,88.9079
2,2,3,540,9.0000,82.3260
2,2,3,541,9.0167,86.6727
2,2,3,542,9.0333,87.5558
2,2,3,543,9.0500,86.5314
2,2,3,544,9.0667,94.3105
2,2,3,545,9.0833,91.8146
2,2,3,546,9.1000,90.3255
2,2,3,547,9.1167,81.9333
2,2,3,548,9.1333,76.7081
2,2,3,549,9.1500,90.9098
2,2,3,550,9.1667,89.4307
2,2,3,551,9.1833,84.7982
2,2,3,552,9.2000,93.6965
2,2,3,553,9.2167,92.0330
2,2,3,554,9.2333,95.5581
2,2,3,555,9.2500,77.8315
2,2,3,556,9.2667,94.1542
2,2,3,557,9.2833,89.7031
2,2,3,558,9.3000,94.9583
2,2,3,559,9.3167,83.5204
2,2,3,560,9.3333,84.9134
2,2,3,561,9.3500,88.6063
2,2,3,562,9.3667,93.2677
2,2,3,563,9.3833,89.6676
2,2,3,564,9.4000,87.0153
2,2,3,565,9.4167,79.3657
2,2,3,566,9.4333,79.1202
2,2,3,567,9.4500,83.4675
2,2,3,568,9.4667,89.1394
2,2,3,569,9.4833,83.7300
2,2,3,570,9.5000,77.4486
2,2,3,571,9.5167,80.8003
2,2,3,572,9.5333,84.3286
2,2,3,573,9.5500,84.2122
2,2,3,574,9.5667,83.9284
2,2,3,575,9.5833,78.0478
2,2,3,576,9.6000,78.7759
2,2,3,577,9.6167,81.7065
2,2,3,578,9.6333,85.6934
2,2,3,579,9.6500,81.5370
2,2,3,580,9.6667,81.7998
2,2,3,581,9.6833,87.3043
2,2,3,582,9.7000,79.3061
2,2,3,583,9.7167,73.8898
2,2,3,584,9.7333,82.1140
2,2,3,585,9.7500,81.9375
2,2,3,586,9.7667,81.1733
2,2,3,587,9.7833,80.3115
2,2,3,588,9.8000,77.6223
2,2,3,589,9.8167,87.5394
2,2,3,590,9.8333,73.9927
2,2,3,591,9.8500,84.8698
2,2,3,592,9.8667,85.3366
2,2,3,593,9.8833,72.5247
2,2,3,594,9.9000,88.5797
2,2,3,595,9.9167,81.0455
2,2,3,596,9.9333,80.0263
2,2,3,597,9.9500,89.3563
2,2,3,598,9.9667,89.0367
2,2,3,599,9.9833,92.8942
2,3,1,1,0.0167,1.2532
2,3,1,2,0.0333,-4.7437
2,3,1,3,0.0500,-8.2548
2,3,1,4,0.0667,-0.2837
2,3,1,5,0.0833,7.8907
2,3,1,6,0.1000,-4.2140
2,3,1,7,0.1167,-3.4196
2,3,1,8,0.1333,-3.1810
2,3,1,9,0.1500,-6.8474
2,3,1,10,0.1667,-3.9618
2,3,1,11,0.1833,0.8372
2,3,1,12,0.2000,-8.8214
2,3,1,13,0.2167,8.4080
2,3,1,14,0.2333,1.0947
2,3,1,15,0.2500,7.2282
2,3,1,16,0.2667,-12.7397
2,3,1,17,0.2833,-9.5386
2,3,1,18,0.3000,10.0497
2,3,1,19,0.3167,-5.8771
2,3,1,20,0.3333,11.8904
2,3,1,21,0.3500,3.8936
2,3,1,22,0.3667,1.4106
2,3,1,23,0.3833,-5.5413
2,3,1,24,0.4000,0.9530
2,3,1,25,0.4167,-3.8329
2,3,1,26,0.4333,-0.3144
2,3,1,27,0.4500,6.4265
2,3,1,28,0.4667,-1.6271
2,3,1,29,0.4833,2.3680
2,3,1,30,0.5000,-2.8316
2,3,1,31,0.5167,1.3179
2,3,1,32,0.5333,-16.5842
2,3,1,33,0.5500,1.6692
2,3,1,34,0.5667,-1.8296
2,3,1,35,0.5833,-3.6429
2,3,1,36,0.6000,-5.1374
2,3,1,37,0.6167,-3.0127
2,3,1,38,0.6333,-5.5224
2,3,1,39,0.6500,6.3825
2,3,1,40,0.6667,-5.2992
2,3,1,41,0.6833,0.7657
2,3,1,42,0.7000,7.2949
2,3,1,43,0.7167,-3.0777
2,3,1,44,0.7333,2.8080
2,3,1,45,0.7500,1.9810
2,3,1,46,0.7667,-3.4093
2,3,1,47,0.7833,3.4351
2,3,1,48,0.8000,-4.3803
2,3,1,49,0.8167,0.2891
2,3,1,50,0.8333,8.9557
2,3,1,51,0.8500,0.9836
2,3,1,52,0.8667,3.3078
2,3,1,53,0.8833,8.2888
2,3,1,54,0.9000,-13.1590
2,3,1,55,0.9167,-3.0879
2,3,1,56,0.9333,0.0563
2,3,1,57,0.9500,2.7309
2,3,1,58,0.9667,-9.3698
2,3,1,59,0.9833,8.4330
2,3,1,60,1.0000,1.8556
2,3,1,61,1.0167,3.6474
2,3,1,62,1.0333,1.1989
2,3,1,63,1.0500,-4.5708
2,3,1,64,1.0667,3.4744
2,3,1,65,1.0833,8.2568
2,3,1,66,1.1000,6.7359
2,3,1,67,1.1167,1.4318
2,3,1,68,1.1333,-2.3089
2,3,1,69,1.1500,0.7929
2,3,1,70,1.1667,3.6540
2,3,1,71,1.1833,-8.2331
2,3,1,72,1.2000,-6.7456
2,3,1,73,1.2167,0.6787
2,3,1,74,1.2333,-0.8672
2,3,1,75,1.2500,1.3658
2,3,1,76,1.2667,-1.5415
2,3,1,77,1.2833,7.9968
2,3,1,78,1.3000,2.1026
2,3,1,79,1.3167,7.0903
2,3,1,80,1.3333,-2.8406
2,3,1,81,1.3500,6.2714
2,3,1,82,1.3667,-3.1551
2,3,1,83,1.3833,2.1232
2,3,1,84,1.4000,-5.5453
2,3,1,85,1.4167,-4.0451
2,3,1,86,1.4333,-1.3268
2,3,1,87,1.4500,-4.9828
2,3,1,88,1.4667,4.0981
2,3,1,89,1.4833,-5.7195
2,3,1,90,1.5000,1.1430
2,3,1,91,1.5167,-1.2383
2,3,1,92,1.5333,1.7445
2,3,1,93,1.5500,5.1936
2,3,1,94,1.5667,4.2724
2,3,1,95,1.5833,-0.7282
2,3,1,96,1.6000,4.3411
2,3,1,97,1.6167,-3.1441
2,3,1,98,1.6333,3.5762
2,3,1,99,1.6500,0.0454
2,3,1,100,1.6667,-0.7187
2,3,1,101,1.6833,-2.8047
2,3,1,102,1.7000,8.5894
2,3,1,103,1.7167,6.6856
2,3,1,104,1.7333,-6.7908
2,3,1,105,1.7500,-3.6915
2,3,1,106,1.7667,0.9667
2,3,1,107,1.7833,4.9979
2,3,1,108,1.8000,4.9765
2,3,1,109,1.8167,1.7509
2,3,1,110,1.8333,-1.8842
2,3,1,111,1.8500,0.4500
2,3,1,112,1.8667,-2.2899
2,3,1,113,1.8833,3.3306
2,3,1,114,1.9000,4.6571
2,3,1,115,1.9167,-0.9993
2,3,1,116,1.9333,-0.1083
2,3,1,117,1.9500,2.7386
2,3,1,118,1.9667,-8.2253
2,3,1,119,1.9833,3.5446
2,3,1,120,2.0000,-5.4595
2,3,1,121,2.0167,-6.3711
2,3,1,122,2.0333,3.7390
2,3,1,123,2.0500,-2.4538
2,3,1,124,2.0667,1.1339
2,3,1,125,2.0833,6.5543
2,3,1,126,2.1000,-0.2244
2,3,1,127,2.1167,11.9650
2,3,1,128,2.1333,7.8304
2,3,1,129,2.1500,-7.2764
2,3,1,130,2.1667,2.5085
2,3,1,131,2.1833,-1.9074
2,3,1,132,2.2000,-1.5059
2,3,1,133,2.2167,0.0164
2,3,1,134,2.2333,5.2957
2,3,1,135,2.2500,-1.6103
2,3,1,136,2.2667,-7.6031
2,3,1,137,2.2833,-2.6326
2,3,1,138,2.3000,-0.3898
2,3,1,139,2.3167,5.2446
2,3,1,140,2.3333,-0.2899
2,3,1,141,2.3500,3.1051
2,3,1,142,2.3667,9.6959
2,3,1,143,2.3833,-0.7397
2,3,1,144,2.4000,7.9400
2,3,1,145,2.4167,-1.7365
2,3,1,146,2.4333,-2.5232
2,3,1,147,2.4500,0.8326
2,3,1,148,2.4667,-5.3953
2,3,1,149,2.4833,-1.6600
2,3,1,150,2.5000,-3.8761
2,3,1,151,2.5167,1.4409
2,3,1,152,2.5333,1.1146
2,3,1,153,2.5500,-1.5368
2,3,1,154,2.5667,-5.0211
2,3,1,155,2.5833,-2.7235
2,3,1,156,2.6000,-3.9558
2,3,2,157,2.6167,-2.9656
2,3,2,158,2.6333,-7.8704
2,3,2,159,2.6500,-4.2202
2,3,2,160,2.6667,4.9378
2,3,2,161,2.6833,-0.7681
2,3,2,162,2.7000,10.0645
2,3,2,163,2.7167,5.2233
2,3,2,164,2.7333,8.5008
2,3,2,165,2.7500,5.8070
2,3,2,166,2.7667,8.4739
2,3,2,167,2.7833,21.2173
2,3,2,168,2.8000,6.0805
2,3,2,169,2.8167,14.6507
2,3,2,170,2.8333,9.9103
2,3,2,171,2.8500,17.4504
2,3,2,172,2.8667,13.9879
2,3,2,173,2.8833,12.8073
2,3,2,174,2.9000,8.3979
2,3,2,175,2.9167,13.8831
2,3,2,176,2.9333,24.0049
2,3,2,177,2.9500,14.2413
2,3,2,178,2.9667,26.0103
2,3,2,179,2.9833,27.8711
2,3,2,180,3.0000,20.7237
2,3,2,181,3.0167,18.3236
2,3,2,182,3.0333,27.8732
2,3,2,183,3.0500,17.4144
2,3,2,184,3.0667,24.0487
2,3,2,185,3.0833,16.1691
2,3,2,186,3.1000,26.3524
2,3,2,187,3.1167,22.2519
2,3,2,188,3.1333,22.2963
2,3,2,189,3.1500,28.7000
2,3,2,190,3.1667,19.8220
2,3,2,191,3.1833,17.2468
2,3,2,192,3.2000,24.2365
2,3,2,193,3.2167,19.4339
2,3,2,194,3.2333,22.8459
2,3,2,195,3.2500,17.3931
2,3,2,196,3.2667,17.0040
2,3,2,197,3.2833,24.0156
2,3,2,198,3.3000,22.3036
2,3,2,199,3.3167,28.5200
2,3,2,200,3.3333,26.7862
2,3,2,201,3.3500,24.7409
2,3,2,202,3.3667,21.4457
2,3,2,203,3.3833,22.2939
2,3,2,204,3.4000,31.0519
2,3,2,205,3.4167,31.2531
2,3,2,206,3.4333,29.4744
2,3,2,207,3.4500,33.2972
2,3,2,208,3.4667,28.0437
2,3,2,209,3.4833,21.5408
2,3,2,210,3.5000,32.4248
2,3,2,211,3.5167,35.8473
2,3,2,212,3.5333,30.5962
2,3,2,213,3.5500,32.2356
2,3,2,214,3.5667,31.1114
2,3,2,215,3.5833,41.6383
2,3,2,216,3.6000,39.4118
2,3,2,217,3.6167,41.2237
2,3,2,218,3.6333,45.5160
2,3,2,219,3.6500,37.9022
2,3,2,220,3.6667,39.4375
2,3,2,221,3.6833,49.2549
2,3,2,222,3.7000,43.7862
2,3,2,223,3.7167,34.9874
2,3,2,224,3.7333,48.3703
2,3,2,225,3.7500,46.9181
2,3,2,226,3.7667,42.7054
2,3,2,227,3.7833,45.1758
2,3,2,228,3.8000,60.3474
2,3,2,229,3.8167,59.9662
2,3,2,230,3.8333,57.4538
2,3,2,231,3.8500,59.0066
2,3,2,232,3.8667,65.3430
2,3,2,233,3.8833,45.0228
2,3,2,234,3.9000,60.2665
2,3,2,235,3.9167,62.6697
2,3,2,236,3.9333,56.4563
2,3,2,237,3.9500,56.0882
2,3,2,238,3.9667,71.0931
2,3,2,239,3.9833,60.1025
2,3,2,240,4.0000,65.5493
2,3,2,241,4.0167,61.4843
2,3,2,242,4.0333,71.6062
2,3,2,243,4.0500,63.2819
2,3,2,244,4.0667,64.1387
2,3,2,245,4.0833,61.2297
2,3,2,246,4.1000,63.0703
2,3,2,247,4.1167,69.9752
2,3,2,248,4.1333,71.6666
2,3,2,249,4.1500,65.9968
2,3,2,250,4.1667,64.7780
2,3,2,251,4.1833,59.9706
2,3,2,252,4.2000,67.0524
2,3,2,253,4.2167,65.0022
2,3,2,254,4.2333,62.6161
2,3,2,255,4.2500,73.8502
2,3,2,256,4.2667,59.4570
2,3,2,257,4.2833,61.2564
2,3,2,258,4.3000,63.7736
2,3,2,259,4.3167,64.5661
2,3,2,260,4.3333,62.2387
2,3,2,261,4.3500,63.5230
2,3,2,262,4.3667,66.1576
2,3,2,263,4.3833,67.4652
2,3,2,264,4.4000,64.2942
2,3,2,265,4.4167,70.9317
2,3,2,266,4.4333,70.9743
2,3,2,267,4.4500,76.0262
2,3,2,268,4.4667,69.4763
2,3,2,269,4.4833,76.9615
2,3,2,270,4.5000,76.1636
2,3,2,271,4.5167,71.9737
2,3,2,272,4.5333,70.7797
2,3,2,273,4.5500,61.4249
2,3,2,274,4.5667,73.6759
2,3,2,275,4.5833,63.4758
2,3,2,276,4.6000,77.8951
2,3,2,277,4.6167,84.7680
2,3,2,278,4.6333,87.0118
2,3,2,279,4.6500,76.5327
2,3,2,280,4.6667,92.6932
2,3,2,281,4.6833,77.1281
2,3,2,282,4.7000,76.2474
2,3,3,283,4.7167,86.8393
2,3,3,284,4.7333,86.4200
2,3,3,285,4.7500,90.9799
2,3,3,286,4.7667,87.6817
2,3,3,287,4.7833,87.7080
2,3,3,288,4.8000,91.1863
2,3,3,289,4.8167,89.9928
2,3,3,290,4.8333,87.3892
2,3,3,291,4.8500,88.1561
2,3,3,292,4.8667,83.6819
2,3,3,293,4.8833,91.7526
2,3,3,294,4.9000,93.0115
2,3,3,295,4.9167,81.8720
2,3,3,296,4.9333,99.0000
2,3,3,297,4.9500,84.5221
2,3,3,298,4.9667,89.0191
2,3,3,299,4.9833,94.4377
2,3,3,300,5.0000,89.1431
2,3,3,301,5.0167,82.5429
2,3,3,302,5.0333,95.5900
2,3,3,303,5.0500,88.1233
2,3,3,304,5.0667,90.0590
2,3,3,305,5.0833,77.5129
2,3,3,306,5.1000,88.1968
2,3,3,307,5.1167,90.1779
2,3,3,308,5.1333,87.9465
2,3,3,309,5.1500,87.7079
2,3,3,310,5.1667,87.3287
2,3,3,311,5.1833,88.2195
2,3,3,312,5.2000,85.6696
2,3,3,313,5.2167,82.2965
2,3,3,314,5.2333,92.8268
2,3,3,315,5.2500,82.0066
2,3,3,316,5.2667,85.1806
2,3,3,317,5.2833,83.9530
2,3,3,318,5.3000,90.4578
2,3,3,319,5.3167,82.1738
2,3,3,320,5.3333,84.1208
2,3,3,321,5.3500,79.4339
2,3,3,322,5.3667,77.1710
2,3,3,323,5.3833,79.5296
2,3,3,324,5.4000,80.9990
2,3,3,325,5.4167,76.6489
2,3,3,326,5.4333,85.6718
2,3,3,327,5.4500,65.6099
2,3,3,328,5.4667,71.4340
2,3,3,329,5.4833,81.3037
2,3,3,330,5.5000,78.8286
2,3,3,331,5.5167,78.8330
2,3,3,332,5.5333,85.2324
2,3,3,333,5.5500,76.9623
2,3,3,334,5.5667,82.4261
2,3,3,335,5.5833,77.1774
2,3,3,336,5.6000,81.0983
2,3,3,337,5.6167,77.1624
2,3,3,338,5.6333,83.9051
2,3,3,339,5.6500,84.0935
2,3,3,340,5.6667,86.1344
2,3,3,341,5.6833,79.7190
2,3,3,342,5.7000,96.4081
2,3,3,343,5.7167,89.6640
2,3,3,344,5.7333,88.7751
2,3,3,345,5.7500,94.7062
2,3,3,346,5.7667,76.8076
2,3,3,347,5.7833,92.4979
2,3,3,348,5.8000,91.0409
2,3,3,349,5.8167,82.3352
2,3,3,350,5.8333,96.0349
2,3,3,351,5.8500,94.1404
2,3,3,352,5.8667,96.9464
2,3,3,353,5.8833,90.1025
2,3,3,354,5.9000,92.4705
2,3,3,355,5.9167,84.1044
2,3,3,356,5.9333,91.2812
2,3,3,357,5.9500,83.9967
2,3,3,358,5.9667,86.0830
2,3,3,359,5.9833,81.8673
2,3,3,360,6.0000,90.9181
2,3,3,361,6.0167,87.0332
2,3,3,362,6.0333,94.0233
2,3,3,363,6.0500,89.8300
2,3,3,364,6.0667,92.6568
2,3,3,365,6.0833,94.8390
2,3,3,366,6.1000,86.4756
2,3,3,367,6.1167,82.5018
2,3,3,368,6.1333,88.1009
2,3,3,369,6.1500,84.9917
2,3,3,370,6.1667,72.7149
2,3,3,371,6.1833,82.0181
2,3,3,372,6.2000,86.1677
2,3,3,373,6.2167,79.2201
2,3,3,374,6.2333,84.7593
2,3,3,375,6.2500,84.1083
2,3,3,376,6.2667,88.5580
2,3,3,377,6.2833,83.1882
2,3,3,378,6.3000,84.1093
2,3,3,379,6.3167,86.6389
2,3,3,380,6.3333,71.8004
2,3,3,381,6.3500,80.7935
